STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2015,,79.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2016,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2017,,79.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2018,,80.0,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2019,,80.3,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2022,,79.6,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2023,,80.3,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU27_2020,European Union - 27 countries (from 2020),2024,,80.4,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU28,European Union - 28 countries (2013-2020),2015,,79.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU28,European Union - 28 countries (2013-2020),2016,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU28,European Union - 28 countries (2013-2020),2017,,79.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EU28,European Union - 28 countries (2013-2020),2018,,79.9,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2015,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2016,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2017,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2018,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2019,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2020,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2021,,80.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2022,,79.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2023,,80.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2024,,81.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2015,,81.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2016,,82.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2017,,82.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2018,,82.2,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2019,,82.3,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2020,,81.6,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2021,,81.8,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2022,,81.5,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2023,,82.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2024,,82.1,,bp,"break in time series, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2015,,74.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2016,,73.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2017,,74.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2018,,74.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2019,,75.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2022,,74.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2023,,74.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2024,,75.8,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2015,,76.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2016,,77.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2017,,77.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2018,,77.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2019,,77.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2020,,77.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2021,,76.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2022,,77.1,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2023,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2024,,78.1,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2015,,75.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2016,,76.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2017,,75.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2018,,75.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2019,,76.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2020,,75.1,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2021,,73.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2022,,75.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2023,,76.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2024,,76.2,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2015,,79.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2016,,79.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2017,,80.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2018,,80.3,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2019,,80.9,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2020,,80.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2021,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2022,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2023,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2024,,81.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2015,,80.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2016,,80.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2017,,80.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2018,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2019,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2020,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2021,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2022,,79.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2023,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2024,,80.6,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2015,,81.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2016,,81.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2017,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2018,,81.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2019,,81.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2020,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2021,,81.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2022,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2023,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2024,,81.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2015,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2016,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2017,,82.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2018,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2019,,81.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2020,,79.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2022,,81.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2023,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2024,,82.3,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LT,Lithuania,2015,,76.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LT,Lithuania,2016,,76.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LT,Lithuania,2017,,76.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC$DEFAULTVIEW(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LT,Lithuania,2018,,77.0,,,,,
